river_name,waterway,region_name,province,city_muni,selection_reason,award_company,award_project,award_stage,award_potential_mw,award_installed_mw,award_count,award_potential_mw_total,award_installed_mw_total,Power_MW,HPI,Status,Usable,Catchment,Catchment_km2,Relief_m,Runoff_mm_per_yr,Flow_m3s,HPI
Pulangi River,river,Region X (Northern Mindanao),Bukidnon,Maramag,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Pulangi River,river,Region X (Northern Mindanao),Bukidnon,President Roxas,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Pulangi River,river,Region X (Northern Mindanao),Bukidnon,Quezon,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Pulangi River,river,Region X (Northern Mindanao),Bukidnon,San Fernando,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Pusilao River,river,Region XIII (Caraga),Agusan del Sur,Esperanza,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Pusilao River,river,Region XIII (Caraga),Agusan del Sur,Impasug-ong,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Pusilao River,river,Region X (Northern Mindanao),Bukidnon,Esperanza,high_potential,,,,,,0,,,0.0633,60.4,Good,True,Agusan,11528.6,2665.0,8830.0,0.0032,60.4
Pusilao River,river,Region X (Northern Mindanao),Bukidnon,Impasug-ong,high_potential,,,,,,0,,,0.0633,60.4,Good,True,Agusan,11528.6,2665.0,8830.0,0.0032,60.4
Queboroso River,river,Region IV-A (Calabarzon),Quezon,Infanta,high_potential,,,,,,0,,,0.0017,60.0,Good,True,Infanta,935.4,1528.0,5130.0,0.0002,60.0
Quipit River,river,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Baliguian,high_potential,,,,,,0,,,0.0012,60.0,Good,True,Quipit,720.8,896.0,7730.0,0.0002,60.0
Quipit River,river,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Gutalac,high_potential,,,,,,0,,,0.0012,60.0,Good,True,Quipit,720.8,896.0,7730.0,0.0002,60.0
Quipit River,river,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Kalawit,high_potential,,,,,,0,,,0.0012,60.0,Good,True,Quipit,720.8,896.0,7730.0,0.0002,60.0
Quipit River,river,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Titay,high_potential,,,,,,0,,,0.0012,60.0,Good,True,Quipit,720.8,896.0,7730.0,0.0002,60.0
Quipit River,river,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Baliguian,high_potential,,,,,,0,,,0.0016,60.0,Good,True,Quipit,720.8,896.0,10640.0,0.0002,60.0
Quipit River,river,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Gutalac,high_potential,,,,,,0,,,0.0016,60.0,Good,True,Quipit,720.8,896.0,10640.0,0.0002,60.0
Quipit River,river,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Kalawit,high_potential,,,,,,0,,,0.0016,60.0,Good,True,Quipit,720.8,896.0,10640.0,0.0002,60.0
Quipit River,river,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Titay,high_potential,,,,,,0,,,0.0016,60.0,Good,True,Quipit,720.8,896.0,10640.0,0.0002,60.0
Rawari River,river,Region X (Northern Mindanao),Bukidnon,Kitaotao,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Rawari River,river,Region X (Northern Mindanao),Bukidnon,Quezon,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Río Pinancauanan,river,Region II (Cagayan Valley),Cagayan,Peñablanca,high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
Sabang Creek,stream,Region IV-A (Calabarzon),Laguna,San Pablo City,awarded,Philippine Power and Development Company,Calibato Hydroelectric Power Plant,Commercial Operation,,0.3,6,,1.8,0.0004,49.7,Moderate,False,Malaking_Ilog,610.8,2145.0,1310.0,0.0,49.7
Sabang River,river,Region V (Bicol Region),Camarines Sur,Del Gallego,high_potential,,,,,,0,,,0.0005,60.0,Good,True,Kilbay_Catabangan,270.3,1004.0,8470.0,0.0001,60.0
Sabangan River,river,Cordillera Administrative Region (CAR),Mountain Province,Bauko,high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Sabangan River,river,Cordillera Administrative Region (CAR),Mountain Province,Sabangan,high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Sabdang Creek,stream,Cordillera Administrative Region (CAR),Benguet,Itogon,awarded,San Roque Hydropower Inc.,San Roque Upper East Pumped Storage Hydroelectric Power Project,Development,600.0,,14,8400.0,,0.0078,59.6,Moderate,False,Agno,5804.2,2924.0,1970.0,0.0004,59.6
Sabud River,river,Region XIII (Caraga),Agusan del Sur,Laak (San Vicente),high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Sabud River,river,Region XIII (Caraga),Agusan del Sur,Loreto,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Sabud River,river,Region XIII (Caraga),Agusan del Sur,Veruela,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Sacop River,river,Region VI (Western Visayas),Negros Occidental,Isabela,high_potential,,,,,,0,,,5.0,60.0,Good,True,Binalbagan,1064.0,2453.0,8217.0,0.0003,60.0
Sadpudon Creek,river,Region XI (Davao Region),Davao del Norte,Carmen,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Salaw River,river,Region XI (Davao Region),Davao del Norte,Braulio E. Dujali,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Salaw River,river,Region XI (Davao Region),Davao del Norte,Carmen,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Salaw River,river,Region XI (Davao Region),Davao del Norte,Kapalong,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Salaw River,river,Region XI (Davao Region),Davao del Norte,Santo Tomas,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Salaw River,river,Region XI (Davao Region),Davao del Norte,Talaingod,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Salawagan River,river,Region X (Northern Mindanao),Bukidnon,Quezon,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Salimbubunug,stream,Region X (Northern Mindanao),Bukidnon,Cabanglasan,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Salol River,river,Region XII (Soccsksargen),South Cotabato,Polomolok,high_potential,,,,,,0,,,0.0045,60.0,Good,True,Makar,630.1,2282.0,13380.0,0.0003,60.0
Salol River,river,Region XII (Soccsksargen),South Cotabato,T'Boli,high_potential,,,,,,0,,,0.0045,60.0,Good,True,Makar,630.1,2282.0,13380.0,0.0003,60.0
Salong River,stream,Region VI (Western Visayas),Negros Occidental,City of Kabankalan,awarded,"TOTALPower, Inc",TPI Hilabangan Lower Cascade Hydroelectric Power Project,Pre-Development,3.0,,2,6.0,,,30.0,Poor,False,,,,8217.0,,30.0
Saloy River,river,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,1,,1.0,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Salug River,river,Region X (Northern Mindanao),Bukidnon,San Fernando,high_potential,,,,,,0,,,0.0068,60.0,Good,True,Davao,1739.8,1906.0,8830.0,0.0005,60.0
Samil River,river,Region IV-A (Calabarzon),Quezon,Lucban,high_potential,,,,,,0,,,0.0102,60.1,Good,True,Marikina_Pasig,3961.0,2155.0,5130.0,0.0006,60.1
Sampao River,river,Region VIII (Eastern Visayas),Biliran,Kawayan,awarded,Czech-Philippine Power Corporation,Mapuyo Hydroelectric Power Project,Pre-Development,0.2,,2,0.4,,,30.0,Poor,False,,,,2375.0,,30.0
San Jose River,river,Region IV-A (Calabarzon),Quezon,Mauban,awarded,Piapi Hydropower Corporation,Piapi River Hydroelectric Power Project,Development,4.5,0.0,2,4.5,5808.0,,30.0,Poor,False,,,,5130.0,,30.0
San Miguel River,river,Region II (Cagayan Valley),Cagayan,Baggao,high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
San Miguel River,river,Region II (Cagayan Valley),Cagayan,Peñablanca,high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
San Vicente-Talisay River,river,Region V (Bicol Region),Camarines Norte,San Vicente,high_potential,,,,,,0,,,2.0,60.0,Good,True,Labo,908.9,1526.0,6180.0,0.0002,60.0
San Vicente-Talisay River,river,Region V (Bicol Region),Camarines Norte,Talisay,high_potential,,,,,,0,,,2.0,60.0,Good,True,Labo,908.9,1526.0,6180.0,0.0002,60.0
Santur River,river,Region III (Central Luzon),Aurora,Dingalan,awarded,San Roque Hydropower Inc.,Dingalan Pumped-Storage Hydroelectric Power Project,Pre-Development,500.0,,2,1000.0,,0.0345,60.2,Good,True,Pampanga,7842.3,1897.0,9940.0,0.0025,60.2
Santur River,river,Region III (Central Luzon),Aurora,Gabaldon (Bitulok & Sabani),high_potential,,,,,,0,,,0.0345,60.2,Good,True,Pampanga,7842.3,1897.0,9940.0,0.0025,60.2
Santur River,river,Region III (Central Luzon),Aurora,General Tinio (Papaya),high_potential,,,,,,0,,,0.0345,60.2,Good,True,Pampanga,7842.3,1897.0,9940.0,0.0025,60.2
Santur River,river,Region III (Central Luzon),Aurora,Laur,high_potential,,,,,,0,,,0.0345,60.2,Good,True,Pampanga,7842.3,1897.0,9940.0,0.0025,60.2
Sapad River,river,Region X (Northern Mindanao),Lanao del Norte,Sapad,high_potential,,,,,,0,,,0.0021,60.0,Good,True,Maranding,452.2,1646.0,12050.0,0.0002,60.0
Sapali River,river,Region XII (Soccsksargen),South Cotabato,Banga,high_potential,,,,,,0,,,0.1702,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13380.0,0.0079,61.1
Sapali River,river,Region XII (Soccsksargen),South Cotabato,Surallah,high_potential,,,,,,0,,,0.1702,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13380.0,0.0079,61.1
Sapali River,river,Region XII (Soccsksargen),South Cotabato,T'Boli,high_potential,,,,,,0,,,0.1702,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13380.0,0.0079,61.1
Sapang Creek,river,Region X (Northern Mindanao),Misamis Oriental,Cagayan de Oro City (Capital),high_potential,,,,,,0,,,0.0011,60.0,Good,True,Iponan,417.2,1108.0,10460.0,0.0001,60.0
Saro River,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,4,,4.0,,30.0,Poor,False,,,,5330.0,,30.0
Saug River,river,Region XI (Davao Region),Davao del Norte,Asuncion (Saug),high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Saug River,river,Region XI (Davao Region),Davao del Norte,Montevista,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Saug River,river,Region XI (Davao Region),Davao del Norte,New Corella,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Sawaga River,river,Region X (Northern Mindanao),Bukidnon,City of Malaybalay (Capital),high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Sawaga River,river,Region X (Northern Mindanao),Bukidnon,City of Valencia,awarded,Upper Manupali Hydroelectric Power Corporation,Upper Manupali Hydroelectric Power Project,Development,4.4,,3,13.200000000000001,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Sawaga River,river,Region X (Northern Mindanao),Bukidnon,Impasug-ong,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Sawaga River,river,Region X (Northern Mindanao),Bukidnon,Lantapan,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Sayon Creek,stream,Region XIII (Caraga),Agusan del Sur,Santa Josefa,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Semong River,river,Region XI (Davao Region),Davao del Norte,Kapalong,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Semong River,river,Region XI (Davao Region),Davao del Norte,Talaingod,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Siao River,river,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,5,,5.0,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Siaton River,river,Region VII (Central Visayas),Negros Oriental,Siaton,awarded,"Orbysy Holdings, Inc.",Canaway 1 Hydroelectric Power Project,Development,1.6,,6,9.6,,,30.0,Poor,False,,,,2951.0,,30.0
Sibagat River,river,Region XIII (Caraga),Agusan del Norte,Butuan City (Capital),high_potential,,,,,,0,,,0.1029,60.7,Good,True,Agusan,11528.6,2665.0,14350.0,0.0052,60.7
Sibagat River,river,Region XIII (Caraga),Agusan del Norte,Sibagat,high_potential,,,,,,0,,,0.1029,60.7,Good,True,Agusan,11528.6,2665.0,14350.0,0.0052,60.7
Sibagat River,river,Region XIII (Caraga),Agusan del Sur,Butuan City (Capital),high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Sibagat River,river,Region XIII (Caraga),Agusan del Sur,Sibagat,awarded,Global Sibagat Hydropower Corporation,Wawa Hydroelectric Power Project,Development,13.0,,5,65.0,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Sibalom,river,Region VI (Western Visayas),Antique,San Jose (Capital),high_potential,,,,,,0,,,0.0007,60.0,Good,True,Sibalom,627.5,1592.0,2891.0,0.0001,60.0
Sibalom,river,Region VI (Western Visayas),Antique,San Remigio,awarded,"TOTALPower, Inc",TPI Maninila Lower Cascade Hydroelectric Power Project,Pre-Development,4.5,,3,13.5,,0.0007,60.0,Good,True,Sibalom,627.5,1592.0,2891.0,0.0001,60.0
Sibalom,river,Region VI (Western Visayas),Antique,Sibalom,high_potential,,,,,,0,,,0.0007,60.0,Good,True,Sibalom,627.5,1592.0,2891.0,0.0001,60.0
Sibuguey River,river,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Bayog,high_potential,,,,,,0,,,0.0022,60.0,Good,True,Sibuguey,826.0,1509.0,7730.0,0.0002,60.0
Sibuguey River,river,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Buug,high_potential,,,,,,0,,,0.0022,60.0,Good,True,Sibuguey,826.0,1509.0,7730.0,0.0002,60.0
Sibuguey River,river,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Imelda,high_potential,,,,,,0,,,0.0022,60.0,Good,True,Sibuguey,826.0,1509.0,7730.0,0.0002,60.0
Sibuguey River,river,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Payao,high_potential,,,,,,0,,,0.0022,60.0,Good,True,Sibuguey,826.0,1509.0,7730.0,0.0002,60.0
Sibuguey River,river,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Siay,high_potential,,,,,,0,,,0.0022,60.0,Good,True,Sibuguey,826.0,1509.0,7730.0,0.0002,60.0
Sibuguey River,river,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Bayog,high_potential,,,,,,0,,,1349.0,69.3,Good,True,Sibuguey,826.0,1509.0,4639530.0,0.1215,69.3
Sibuguey River,river,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Buug,high_potential,,,,,,0,,,1349.0,69.3,Good,True,Sibuguey,826.0,1509.0,4639530.0,0.1215,69.3
Sibuguey River,river,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Lakewood,high_potential,,,,,,0,,,1349.0,69.3,Good,True,Sibuguey,826.0,1509.0,4639530.0,0.1215,69.3
Sibuguey River,river,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Midsalip,high_potential,,,,,,0,,,1349.0,69.3,Good,True,Sibuguey,826.0,1509.0,4639530.0,0.1215,69.3
Sibuguey River,river,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Pagadian City (Capital),high_potential,,,,,,0,,,1349.0,69.3,Good,True,Sibuguey,826.0,1509.0,4639530.0,0.1215,69.3
Sibulan River,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,3,,3.0,,30.0,Poor,False,,,,5330.0,,30.0
Sibungan Creek,river,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,1,,1.0,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Sibutao Creek,river,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Dapitan City,high_potential,,,,,,0,,,0.0021,60.0,Good,True,Paro_Dapitan,395.4,2165.0,10640.0,0.0001,60.0
Sibutao Creek,river,Region IX (Zamboanga Peninsula),Zamboanga del Norte,La Libertad,awarded,"Euro Hydro Power (Asia) Holdings, Inc.",Lower Dapitan Hydroelectric Power Project,Pre-Development,3.45,,1,3.45,,0.0021,60.0,Good,True,Paro_Dapitan,395.4,2165.0,10640.0,0.0001,60.0
Sibutao Creek,river,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Rizal,high_potential,,,,,,0,,,0.0021,60.0,Good,True,Paro_Dapitan,395.4,2165.0,10640.0,0.0001,60.0
Sibutao Creek,river,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Sibutad,high_potential,,,,,,0,,,0.0021,60.0,Good,True,Paro_Dapitan,395.4,2165.0,10640.0,0.0001,60.0
Sicopong River,river,Region VII (Central Visayas),Negros Oriental,City of Bayawan (Tulong),high_potential,,,,,,0,,,0.0002,60.0,Good,True,Sipocong,303.8,935.0,2951.0,0.0,60.0
Sicopong River,river,Region VII (Central Visayas),Negros Oriental,City of Tanjay,high_potential,,,,,,0,,,0.0002,60.0,Good,True,Sipocong,303.8,935.0,2951.0,0.0,60.0
Sicopong River,river,Region VII (Central Visayas),Negros Oriental,Pamplona,high_potential,,,,,,0,,,0.0002,60.0,Good,True,Sipocong,303.8,935.0,2951.0,0.0,60.0
Sicopong River,river,Region VII (Central Visayas),Negros Oriental,Santa Catalina,high_potential,,,,,,0,,,0.0002,60.0,Good,True,Sipocong,303.8,935.0,2951.0,0.0,60.0
Sierra Madre Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,4,,4.0,,30.0,Poor,False,,,,5330.0,,30.0
Siffu River,river,Region II (Cagayan Valley),Isabela,Burgos,high_potential,,,,,,0,,,0.1886,61.2,Good,True,Cagayan,27684.1,2871.0,10170.0,0.0089,61.2
Siffu River,river,Region II (Cagayan Valley),Isabela,Gamu,high_potential,,,,,,0,,,0.1886,61.2,Good,True,Cagayan,27684.1,2871.0,10170.0,0.0089,61.2
Siffu River,river,Region II (Cagayan Valley),Isabela,Ilagan City (Capital),awarded,Greenmountain Power Corporation,Abuan 2 Hydroelectric Power Project,Pre-Development,7.8,,1,7.8,,0.1886,61.2,Good,True,Cagayan,27684.1,2871.0,10170.0,0.0089,61.2
Siffu River,river,Region II (Cagayan Valley),Isabela,Quirino,high_potential,,,,,,0,,,0.1886,61.2,Good,True,Cagayan,27684.1,2871.0,10170.0,0.0089,61.2
Siffu River,river,Region II (Cagayan Valley),Isabela,Roxas,high_potential,,,,,,0,,,0.1886,61.2,Good,True,Cagayan,27684.1,2871.0,10170.0,0.0089,61.2
Sigmatan Creek,river,Region X (Northern Mindanao),Bukidnon,Baungon,high_potential,,,,,,0,,,8.0,60.1,Good,True,Cagayan_de_Oro,1354.1,2873.0,8830.0,0.0004,60.1
Sigmatan Creek,river,Region X (Northern Mindanao),Bukidnon,Libona,high_potential,,,,,,0,,,8.0,60.1,Good,True,Cagayan_de_Oro,1354.1,2873.0,8830.0,0.0004,60.1
Sigpit Creek,river,Region VII (Central Visayas),Cebu,Toledo City,awarded,"MGEN Renewable Energy, Inc.",Malubog Pumped Storage Hydroelectric Power Project,Pre-Development,250.0,,2,500.0,,,30.0,Poor,False,,,,62555.0,,30.0
Siguel River,river,Region XII (Soccsksargen),Sarangani,General Santos City (Dadiangas),high_potential,,,,,,0,,,0.0018,60.0,Good,True,Siguel,355.5,1863.0,11790.0,0.0001,60.0
Siguel River,river,Region XII (Soccsksargen),Sarangani,Maasim,awarded,Siguil Hydro Power Corporation,Siguil Hydroelectric Power Project,Commercial Operation,,14.5,2,,29.0,0.0018,60.0,Good,True,Siguel,355.5,1863.0,11790.0,0.0001,60.0
Siguel River,river,Region XII (Soccsksargen),Sarangani,T'Boli,high_potential,,,,,,0,,,0.0018,60.0,Good,True,Siguel,355.5,1863.0,11790.0,0.0001,60.0
Siguel River,river,Region XII (Soccsksargen),South Cotabato,General Santos City (Dadiangas),high_potential,,,,,,0,,,0.0021,60.0,Good,True,Siguel,355.5,1863.0,13380.0,0.0002,60.0
Siguel River,river,Region XII (Soccsksargen),South Cotabato,Maasim,high_potential,,,,,,0,,,0.0021,60.0,Good,True,Siguel,355.5,1863.0,13380.0,0.0002,60.0
Siguel River,river,Region XII (Soccsksargen),South Cotabato,T'Boli,high_potential,,,,,,0,,,0.0021,60.0,Good,True,Siguel,355.5,1863.0,13380.0,0.0002,60.0
Silae River,river,Region X (Northern Mindanao),Bukidnon,Cabanglasan,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Silae River,river,Region X (Northern Mindanao),Bukidnon,City of Malaybalay (Capital),high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Siloo River,river,Region X (Northern Mindanao),Bukidnon,Claveria,high_potential,,,,,,0,,,0.01,60.1,Good,True,Tagoloan,1678.5,2905.0,8830.0,0.0005,60.1
Siloo River,river,Region X (Northern Mindanao),Bukidnon,Malitbog,high_potential,,,,,,0,,,0.01,60.1,Good,True,Tagoloan,1678.5,2905.0,8830.0,0.0005,60.1
Siloo River,river,Region X (Northern Mindanao),Misamis Oriental,Claveria,awarded,"Mindanao Energy Systems, Inc.",Cabulig Hydroelectric Power Plant,Commercial Operation,,9214.0,1,,9214.0,0.0119,60.1,Good,True,Tagoloan,1678.5,2905.0,10460.0,0.0006,60.1
Siloo River,river,Region X (Northern Mindanao),Misamis Oriental,Malitbog,high_potential,,,,,,0,,,0.0119,60.1,Good,True,Tagoloan,1678.5,2905.0,10460.0,0.0006,60.1
Silway River,river,Region XII (Soccsksargen),South Cotabato,General Santos City (Dadiangas),high_potential,,,,,,0,,,0.0045,60.0,Good,True,Makar,630.1,2282.0,13380.0,0.0003,60.0
Silway River,river,Region XII (Soccsksargen),South Cotabato,Polomolok,high_potential,,,,,,0,,,0.0045,60.0,Good,True,Makar,630.1,2282.0,13380.0,0.0003,60.0
Silway River,river,Region XII (Soccsksargen),South Cotabato,T'Boli,high_potential,,,,,,0,,,0.0045,60.0,Good,True,Makar,630.1,2282.0,13380.0,0.0003,60.0
Silway River,river,Region XII (Soccsksargen),South Cotabato,Tupi,high_potential,,,,,,0,,,0.0045,60.0,Good,True,Makar,630.1,2282.0,13380.0,0.0003,60.0
Simud River,river,Region X (Northern Mindanao),Bukidnon,Davao City,high_potential,,,,,,0,,,0.0068,60.0,Good,True,Davao,1739.8,1906.0,8830.0,0.0005,60.0
Simud River,stream,Region X (Northern Mindanao),Bukidnon,Kitaotao,high_potential,,,,,,0,,,0.0068,60.0,Good,True,Davao,1739.8,1906.0,8830.0,0.0005,60.0
Simud River,river,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,4,,4.0,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Simud River,river,Region XI (Davao Region),Davao del Sur,Kitaotao,high_potential,,,,,,0,,,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Simulao River,river,Region XIII (Caraga),Agusan del Sur,Boston,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Simulao River,river,Region XIII (Caraga),Agusan del Sur,Bunawan,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Simulao River,river,Region XIII (Caraga),Agusan del Sur,Cateel,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Simulao River,river,Region XIII (Caraga),Agusan del Sur,Loreto,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Simulao River,river,Region XIII (Caraga),Agusan del Sur,Monkayo,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Simulao River,river,Region XIII (Caraga),Agusan del Sur,Trento,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Simulao River,river,Region XI (Davao Region),Davao Oriental,Boston,high_potential,,,,,,0,,,0.1279,60.8,Good,True,Agusan,11528.6,2665.0,17840.0,0.0065,60.8
Simulao River,river,Region XI (Davao Region),Davao Oriental,Bunawan,high_potential,,,,,,0,,,0.1279,60.8,Good,True,Agusan,11528.6,2665.0,17840.0,0.0065,60.8
Simulao River,river,Region XI (Davao Region),Davao Oriental,Cateel,high_potential,,,,,,0,,,0.1279,60.8,Good,True,Agusan,11528.6,2665.0,17840.0,0.0065,60.8
Simulao River,river,Region XI (Davao Region),Davao Oriental,Loreto,high_potential,,,,,,0,,,0.1279,60.8,Good,True,Agusan,11528.6,2665.0,17840.0,0.0065,60.8
